,term,score
192,alfred,0.026860143579570353
193,forty,0.026860143579570353
194,comes,0.026663747270186847
195,methods,0.026663747270186847
196,won,0.026542739449755142
197,suit,0.026471764736776898
198,generations,0.026471764736776898
199,virginia,0.026284001943243696
200,particular,0.026284001943243696
201,familiar,0.02592042097913038
202,meanwhile,0.02592042097913038
203,four,0.025906918123817402
204,country,0.02575159226849629
205,received,0.02575159226849629
206,understanding,0.025744273229135983
207,lincoln,0.02557168426411569
208,wife,0.025521219433495067
209,dozen,0.025402513127989464
210,basis,0.025402513127989464
211,family,0.025293911516587473
212,under,0.025144035762443326
213,attitude,0.025073900952803797
214,remembered,0.02491421661743794
215,1912,0.02491421661743794
216,newspaper,0.024757462435833193
217,school,0.02470213889640946
218,publication,0.024603532808133096
219,park,0.024452327742154962
220,intellectual,0.024452327742154962
221,december,0.024157717057453836
222,gold,0.024014136144776727
223,collection,0.023872928579303884
224,brothers,0.02373401717382518
225,farm,0.02373401717382518
226,talent,0.02373401717382518
227,during,0.023713432633811028
228,bought,0.023597328446440656
229,letters,0.02346279238713021
230,generally,0.02346279238713021
231,teaching,0.02333034224242097
232,artist,0.023199914316494232
233,1922,0.023199914316494232
234,70,0.023199914316494232
235,distinguished,0.023071447787248543
236,1925,0.023071447787248543
237,long,0.023040679333119558
238,reading,0.022944884535989297
239,building,0.022944884535989297
240,arts,0.022944884535989297
241,avenue,0.022820168989551085
242,1924,0.022820168989551085
243,highest,0.022697247973779443
244,formed,0.022697247973779443
245,1928,0.022697247973779443
246,1927,0.022697247973779443
247,traveled,0.022456588025437766
248,simple,0.022338753561294094
249,1944,0.022222522336942455
250,columbia,0.022222522336942455
251,scene,0.022107851310423074
252,professor,0.022107851310423074
253,medal,0.022107851310423074
254,did,0.02207875217249945
255,dec,0.02188302614549695
256,1929,0.021663966368477713
257,honorary,0.021556507552776556
258,talk,0.021556507552776556
259,award,0.021556507552776556
260,visited,0.021450383663745326
261,development,0.02134556194119886
262,western,0.02134556194119886
263,honor,0.02124201081629091
264,graduated,0.02124201081629091
265,noted,0.02113969985444048
266,their,0.021109089075001267
267,retired,0.020839919509547236
268,manner,0.020742285724494065
269,true,0.020645755169662192
270,youth,0.020550303191084116
271,doing,0.020550303191084116
272,old,0.020416329599040564
273,deal,0.020270184220132565
274,music,0.020270184220132565
275,have,0.020191514165822575
276,england,0.020088414315801138
277,prize,0.020088414315801138
278,magazine,0.020088414315801138
279,year,0.01996961849617192
280,title,0.01991043156135187
281,reported,0.01991043156135187
282,suffered,0.01991043156135187
283,then,0.019859742063392898
284,1940,0.0198228116834432
285,reached,0.019481051582296682
286,attended,0.019481051582296682
287,write,0.019397705914316964
288,according,0.01931516553108184
289,seen,0.01931516553108184
290,open,0.019233415020086832
291,form,0.019072224139755106
292,hours,0.01883600089014041
293,summer,0.01883600089014041
294,boy,0.018606134200602472
295,eyes,0.01845625556319726
296,perhaps,0.01838229091754707
297,secretary,0.0183089611693894
298,popular,0.0181641634112994
299,degree,0.0181641634112994
300,something,0.018092674599083942
301,rather,0.01802177906185792
302,30,0.01802177906185792
303,james,0.0179514670336111
304,started,0.0179514670336111
305,period,0.017343417823091786
306,europe,0.01727845277080145
307,full,0.01671498287455855
308,greatest,0.016594658868445696
309,short,0.016301060791249673
310,america,0.01601721862860407
311,each,0.01601721862860407
312,thought,0.015906270793778744
313,go,0.015796745406312453
314,yesterday,0.014967696504813957
315,mrs,0.01486950159373301
316,moved,0.01486950159373301
317,city,0.014724293623969414
318,friends,0.014628841645391332
319,former,0.014487634079918486
320,too,0.014302916327660366
321,off,0.014302916327660366
322,very,0.014257354282558381
323,told,0.014166952770108354
324,high,0.014122108240849293
325,next,0.014077497887744816
326,john,0.014077497887744816
327,same,0.01398897001565909
328,house,0.013901350137750419
329,both,0.013686153287863151
330,although,0.01335273094182586
331,national,0.013271369724877571
332,few,0.013271369724877571
333,gave,0.013190776078019582
334,part,0.013110935653831137
335,another,0.013071293526052375
336,times,0.012798832882110148
337,age,0.01272255681103768
338,such,0.012497731646111556
339,among,0.012460829371854285
340,began,0.012100317516165136
341,because,0.012065089164359931
342,much,0.011995065303396767
343,took,0.01192561074841364
344,early,0.011891094082439614
345,will,0.011856716316905514
346,father,0.01175440535505509
347,while,0.011653305202250247
348,great,0.011653305202250247
349,through,0.011487419151035409
350,came,0.011421956277399005
351,are,0.011260460670276801
352,three,0.011101961444603731
353,its,0.011008254510093976
354,home,0.010854324882393882
355,up,0.01046662407152322
356,about,0.010408509131714618
357,last,0.010379599245556892
358,life,0.010350786863416226
359,also,0.010293451995809765
360,they,0.010264928219037512
361,other,0.010264928219037512
362,there,0.010236499363494895
363,into,0.010208164799520282
364,became,0.010151776058769227
365,than,0.010151776058769227
