,term,score
89,french,0.03117020881366582
90,thank,0.03105075414330968
91,provincial,0.03105075414330968
92,doctoral,0.03105075414330968
93,register,0.03105075414330968
94,thesis,0.03105075414330968
95,attended,0.030767427158791556
96,received,0.030503111035746187
97,suppression,0.030407782928769465
98,disagreement,0.030407782928769465
99,basically,0.030407782928769465
100,acquitted,0.030407782928769465
101,princess,0.030407782928769465
102,association,0.030376321993987772
103,inhabitants,0.029820796199159914
104,cane,0.029820796199159914
105,lenin,0.029820796199159914
106,woodrow,0.029820796199159914
107,graham,0.029820796199159914
108,deciding,0.029820796199159914
109,among,0.029520043495885422
110,director,0.029385625119126527
111,proclamation,0.029280820751903382
112,monumental,0.029280820751903382
113,socialists,0.029280820751903382
114,education,0.028916284459933658
115,1950,0.02880145667378144
116,bitterness,0.028780881574780683
117,talented,0.028780881574780683
118,en,0.028780881574780683
119,anglo,0.028780881574780683
120,founders,0.028780881574780683
121,advocacy,0.028780881574780683
122,united,0.028749783611538095
123,leader,0.02835167557648665
124,dutch,0.028315449335898583
125,sponsor,0.028315449335898583
126,ancestry,0.028315449335898583
127,1868,0.028315449335898583
128,stockholm,0.028315449335898583
129,extensively,0.028315449335898583
130,valued,0.027880066553013828
131,apply,0.027880066553013828
132,consultant,0.02747108729392124
133,sponsored,0.02747108729392124
134,dawn,0.02747108729392124
135,jury,0.027085491391748824
136,discrimination,0.027085491391748824
137,glasses,0.027085491391748824
138,humble,0.02672074895816686
139,attitudes,0.02672074895816686
140,1891,0.02672074895816686
141,whites,0.02672074895816686
142,mustache,0.02672074895816686
143,head,0.026398832520970042
144,resign,0.026374719689752496
145,joined,0.026208798626860572
146,slave,0.026045576767369585
147,washington,0.026021404177848654
148,government,0.025836576856929777
149,agents,0.025731748475212285
150,sufficient,0.025731748475212285
151,challenged,0.025731748475212285
152,1895,0.025431872807919444
153,formation,0.025144761745602734
154,tactics,0.025144761745602734
155,counsel,0.025144761745602734
156,1888,0.025144761745602734
157,celebration,0.025144761745602734
158,thought,0.025121591919623917
159,only,0.02493433579719829
160,ticket,0.0246047862983462
161,invariably,0.0246047862983462
162,baltimore,0.0246047862983462
163,scientist,0.0246047862983462
164,wednesday,0.024350186584337727
165,strain,0.024350186584337727
166,1896,0.024350186584337727
167,premier,0.024350186584337727
168,reserved,0.024350186584337727
169,negroes,0.024350186584337727
170,1890,0.0241048471212235
171,application,0.0241048471212235
172,dress,0.0241048471212235
173,republicans,0.02386811785930002
174,doctrine,0.02386811785930002
175,colored,0.02386811785930002
176,state,0.02379614087246061
177,whom,0.023717469026036334
178,year,0.02365428451876432
179,relatively,0.0236394148823414
180,democrats,0.0236394148823414
181,mrs,0.02348416897517293
182,williams,0.023418211730187655
183,characterized,0.023204032099456644
184,gift,0.023204032099456644
185,dean,0.023204032099456644
186,pennsylvania,0.023204032099456644
187,philosopher,0.023204032099456644
188,grace,0.023204032099456644
189,planning,0.023204032099456644
190,socialist,0.023204032099456644
191,communists,0.022795052840364056
192,wing,0.022795052840364056
193,historical,0.022795052840364056
194,1903,0.022599500257962167
195,intimate,0.022599500257962167
196,distinction,0.022599500257962167
197,racial,0.02240945693819164
198,next,0.022233316769862368
199,officers,0.022224620945362168
200,citizen,0.022224620945362168
201,same,0.022093500146287713
202,founder,0.022044714504609677
203,status,0.022044714504609677
204,bachelor,0.022044714504609677
205,conditions,0.022044714504609677
206,raise,0.022044714504609677
207,slow,0.022044714504609677
208,trial,0.022044714504609677
209,surviving,0.021869481490935105
210,controversial,0.021869481490935105
211,color,0.021869481490935105
212,1909,0.021869481490935105
213,guest,0.021698685236195312
214,bit,0.021532106606924048
215,information,0.021532106606924048
216,warm,0.021532106606924048
217,brooklyn,0.021532106606924048
218,membership,0.021532106606924048
219,receiving,0.021210803420132533
220,31,0.021210803420132533
221,000,0.02102425308687341
222,national,0.020960157083030697
223,few,0.020960157083030697
224,china,0.02090411007493031
225,boys,0.02090411007493031
226,wilson,0.02075583835436226
227,praised,0.02075583835436226
228,attacked,0.0206107555214533
229,1907,0.0206107555214533
230,income,0.0206107555214533
231,attend,0.020468727292045553
232,faced,0.020468727292045553
233,writings,0.020468727292045553
234,country,0.02033540735716412
235,doctor,0.020329627689433166
236,francisco,0.02019333837293398
237,1911,0.02019333837293398
238,widow,0.02019333837293398
239,science,0.020059748032952962
240,manhattan,0.020059748032952962
241,questions,0.020059748032952962
242,23,0.019928751844789015
243,community,0.019674152130780546
244,autobiography,0.019674152130780546
245,volume,0.01955036715839377
246,inspired,0.01955036715839377
247,situation,0.01955036715839377
248,states,0.019506679502155202
249,wrote,0.019449387766667072
250,blood,0.019428812667666315
251,publication,0.019428812667666315
252,research,0.019428812667666315
253,married,0.019335529002918718
254,somewhat,0.019309409697198587
255,edward,0.019309409697198587
256,trade,0.019192083405742837
257,opposed,0.019192083405742837
258,representative,0.019192083405742837
259,own,0.019110654073478374
260,feb,0.019076762790447902
261,studies,0.019076762790447902
262,raised,0.01896338042878422
263,resigned,0.01896338042878422
264,senator,0.01885187224180051
265,join,0.018742177276630474
266,southern,0.018634237506401308
267,1961,0.018634237506401308
268,headed,0.018634237506401308
269,letters,0.01852799764589946
270,dark,0.018423404981527683
271,28,0.018423404981527683
272,great,0.018404664525154525
273,activities,0.018320409214244004
274,federal,0.018320409214244004
275,lead,0.018320409214244004
276,distinguished,0.018218962314311214
277,until,0.01819466521291494
278,economic,0.018119018386806875
279,san,0.018020533546951167
280,determined,0.018020533546951167
281,1931,0.018020533546951167
282,1924,0.018020533546951167
283,god,0.017923465804404983
284,1959,0.017923465804404983
285,court,0.017827774955774624
286,traveled,0.017733422484634456
287,charge,0.017733422484634456
288,labor,0.017733422484634456
289,defense,0.017733422484634456
290,gone,0.017640371468445208
291,formal,0.017640371468445208
292,race,0.017640371468445208
293,institute,0.017640371468445208
294,1944,0.017548586491804984
295,failure,0.017458033565522883
296,scene,0.017458033565522883
297,1920,0.017458033565522883
298,its,0.017385902776036136
299,1934,0.017368680051052496
300,so,0.01728813290303374
301,battle,0.01728049458986477
302,affairs,0.01728049458986477
303,master,0.017022650782638128
304,1949,0.01693884732336945
305,policy,0.01693884732336945
306,fellow,0.016856072153366868
307,their,0.016669335270734286
308,henry,0.01661367152354554
309,ran,0.01653476896657535
310,nations,0.01653476896657535
311,1946,0.01653476896657535
312,aug,0.016456778598331747
313,1945,0.016456778598331747
314,about,0.01643869404014441
315,last,0.016393035169381235
316,everything,0.016379679568097917
317,manner,0.016379679568097917
318,foreign,0.016303451731991617
319,movement,0.016303451731991617
320,frequently,0.016303451731991617
321,organization,0.016228075621373125
322,elected,0.016153532412998686
323,many,0.015944748636855
324,fall,0.015934721067896115
325,chairman,0.015934721067896115
326,carried,0.015934721067896115
327,birthday,0.015934721067896115
328,england,0.01586333318779116
329,world,0.01581311653487457
330,case,0.01579269283848837
331,town,0.01558510440683291
332,mass,0.015450178074825112
333,support,0.01525271739123183
334,active,0.015124216520912935
335,recent,0.014998117677223363
336,50,0.014998117677223363
337,self,0.014935941276559993
338,south,0.01475277821410913
339,international,0.014692812559563263
340,announced,0.014633375243641401
341,members,0.014633375243641401
342,grew,0.014633375243641401
343,return,0.014574457037543745
344,secretary,0.014458142229966829
345,chief,0.01440072833689072
346,special,0.014343798955016543
347,union,0.014231361490296371
348,james,0.014175837788243325
349,mind,0.013958203052844126
350,social,0.013695676085611867
351,half,0.013542927860754032
352,served,0.013542927860754032
353,should,0.013492770813962031
354,william,0.013295790638344109
355,upon,0.0132474313508478
356,come,0.0132474313508478
357,society,0.0132474313508478
358,century,0.013104399313430286
359,20,0.012964337014888024
360,remained,0.012918288428464889
361,college,0.012827123639526058
362,member,0.01269264559749531
363,major,0.012648408771984684
364,ago,0.012262812869812265
365,again,0.012139027897425488
366,book,0.012098265889921566
367,daughter,0.012017473406698035
368,10,0.011977437136564205
369,mother,0.011627417278434436
370,how,0.011627417278434436
371,night,0.011627417278434436
372,friends,0.011552041167815939
373,often,0.011477497959441502
374,here,0.01144053298083223
375,five,0.011403769447247896
376,lived,0.011046750073143857
377,late,0.0109775587823188
378,good,0.010943227452666331
379,become,0.010774143621267928
380,can,0.010707679125838596
381,although,0.010544327519693766
382,found,0.010512126543436705
383,won,0.010480078541515348
384,president,0.0103848380177553
385,another,0.010322083223666179
386,any,0.01022903220747693
387,four,0.01022903220747693
388,himself,0.010137247230836706
389,my,0.010106927666464436
390,wife,0.010076743760551949
391,career,0.010076743760551949
392,age,0.010046694304554607
393,family,0.00998699398823439
394,under,0.00992781736564527
395,people,0.009810999005652115
396,once,0.009724693883333536
397,because,0.009527508062401172
398,early,0.009390108369516106
399,during,0.00936296108251047
400,called,0.009335922602558281
401,york,0.009149628152968796
402,long,0.00909733260645747
403,are,0.00889211247102334
404,went,0.00886689340719685
405,would,0.0086684646398368
406,where,0.008619756184786926
407,home,0.008571396897290617
408,no,0.008334667635367143
409,up,0.008265238977440244
410,life,0.008173765145864632
411,also,0.008128489192580265
412,they,0.00810596465840852
413,other,0.00810596465840852
414,there,0.008083515081227838
415,old,0.00806113996380971
416,became,0.008016611143938129
417,than,0.008016611143938129
418,have,0.0079723743184275
419,him,0.007906558267437285
420,then,0.007841378130263556
