,term,score
204,associate,0.020284581187284715
205,machine,0.020284581187284715
206,warm,0.02012885849290307
207,1900,0.02012885849290307
208,ohio,0.02012885849290307
209,funds,0.019828494645634846
210,alfred,0.019828494645634846
211,constitution,0.019828494645634846
212,chair,0.019828494645634846
213,praise,0.019828494645634846
214,rule,0.019683512428488575
215,reporter,0.019683512428488575
216,1915,0.019683512428488575
217,1906,0.019541788516086633
218,realized,0.019541788516086633
219,conducted,0.019541788516086633
220,those,0.019534547379053226
221,wilson,0.01940317966855038
222,encouraged,0.019267551888756885
223,fine,0.019267551888756885
224,meetings,0.019267551888756885
225,clock,0.019134779643851373
226,strike,0.019134779643851373
227,importance,0.019134779643851373
228,writings,0.019134779643851373
229,forward,0.019004745167034164
230,understanding,0.019004745167034164
231,managed,0.018877337829889342
232,nineteen,0.01875245357687194
233,voted,0.018629994414710173
234,smith,0.018629994414710173
235,remembered,0.01839198697265329
236,autobiography,0.01839198697265329
237,views,0.018276269071093202
238,village,0.018276269071093202
239,county,0.018276269071093202
240,school,0.018235428540885633
241,wrote,0.01818187050973217
242,powers,0.01816263629062745
243,favor,0.01816263629062745
244,publication,0.01816263629062745
245,day,0.01807543192545865
246,september,0.017941334682690272
247,brown,0.017941334682690272
248,27,0.017941334682690272
249,opposed,0.017941334682690272
250,contributed,0.017727536286455996
251,raised,0.017727536286455996
252,prominent,0.017727536286455996
253,early,0.01755630938054469
254,farm,0.017520748951191042
255,will,0.017505553185753513
256,interested,0.01741984361942937
257,father,0.017354498717021345
258,1919,0.017320527414220736
259,republican,0.017320527414220736
260,schools,0.0172227510573148
261,discovered,0.0172227510573148
262,28,0.0172227510573148
263,letter,0.01712646752765986
264,until,0.01700891826713975
265,ten,0.01693820134724131
266,sunday,0.016846134767721666
267,girl,0.016846134767721666
268,california,0.01675539293323208
269,1943,0.01675539293323208
270,herself,0.01675539293323208
271,decades,0.01675539293323208
272,immediate,0.01675539293323208
273,defense,0.016577734743022658
274,nov,0.016490747864697806
275,stories,0.016404944518081856
276,failure,0.016320292929060627
277,bring,0.01623676258614287
278,dec,0.01615432417443594
279,where,0.016116012766824034
280,home,0.016025597344626764
281,changed,0.015992611501425374
282,roosevelt,0.015992611501425374
283,some,0.015935825454018948
284,drew,0.015834942071824575
285,1939,0.015834942071824575
286,spoke,0.015834942071824575
287,means,0.01568111862416482
288,spirit,0.01568111862416482
289,reputation,0.01568111862416482
290,sister,0.01568111862416482
291,stood,0.01568111862416482
292,noted,0.015605591389798733
293,1936,0.015530957989845936
294,studied,0.015384289781861559
295,last,0.015324700514326321
296,france,0.01524095523257374
297,also,0.01519751055532355
298,parents,0.015170491385627285
299,there,0.015113424261327031
300,particularly,0.015031882538091035
301,jan,0.015031882538091035
302,looked,0.014896254758297535
303,saying,0.0148295192287475
304,all,0.014701201383026554
305,eventually,0.014698130128642434
306,1940,0.014633448036574815
307,taught,0.014633448036574815
308,control,0.014633448036574815
309,field,0.014443289448432425
310,mass,0.014443289448432425
311,support,0.014258697284250825
312,post,0.014198348032403363
313,eight,0.014198348032403363
314,funeral,0.014198348032403363
315,author,0.014198348032403363
316,human,0.014138570819985959
317,believed,0.014020689842193944
318,developed,0.0137913391601681
319,south,0.0137913391601681
320,boy,0.013735281469352103
321,morning,0.013679717685314157
322,announced,0.013679717685314157
323,woman,0.013570037552230926
324,women,0.013570037552230926
325,study,0.013515904613052748
326,better,0.013515904613052748
327,nothing,0.013409013093188673
328,special,0.013409013093188673
329,attention,0.013409013093188673
330,popular,0.013409013093188673
331,james,0.01325199796132072
332,words,0.01325199796132072
333,sense,0.013200516461615006
334,hard,0.013048546488970022
335,writing,0.012949230283761388
336,money,0.012851453926855456
337,live,0.012803128413049394
338,large,0.012520702920823086
339,sent,0.012429303513871365
340,taken,0.01238409580277273
341,series,0.012250385168059314
342,near,0.012162794194835555
343,followed,0.012119450734238459
344,today,0.0120764031357461
345,remained,0.0120764031357461
346,member,0.011865465455683523
347,service,0.01182411154558388
348,spent,0.011742208463336321
349,go,0.011661355449557636
350,ago,0.011463644941365227
351,moved,0.010976852445377359
352,men,0.010729509030198191
353,very,0.010524957627838187
354,now,0.01045822209828815
355,high,0.010425117304724216
356,john,0.010392185382932675
357,house,0.010262150906115467
358,little,0.010166354906799166
359,between,0.010134743568970645
360,university,0.010103289894330233
361,become,0.010071992317973077
362,left,0.009979020874589002
363,do,0.009948332499226558
364,national,0.009797091469389107
365,won,0.009797091469389107
366,being,0.009533674810174506
367,since,0.009533674810174506
368,received,0.00950507408681205
369,country,0.00950507408681205
370,like,0.009420042029708755
371,age,0.009391950897772564
372,family,0.009336141253081097
373,young,0.00930842055485481
374,such,0.009225982143147876
375,public,0.009117714270442816
376,own,0.008932606051378368
377,has,0.008752776592876757
378,what,0.008652273291440174
379,while,0.008602615958557873
380,came,0.008431831282590046
381,are,0.00831261320128568
382,went,0.008289037664699598
383,man,0.008172464129369478
384,did,0.008149405790363738
385,would,0.00810354050680297
386,no,0.007791497064376206
387,only,0.0077697880973543725
388,or,0.00774815360377911
389,most,0.007494168325224175
390,many,0.0074528144151245306
