,term,score
124,summed,0.022208046522326254
125,twenties,0.022208046522326254
126,millions,0.02207301112972316
127,public,0.022008179660002184
128,politics,0.02187003749867311
129,into,0.021827725203770895
130,organize,0.021756806167329928
131,translated,0.021756806167329928
132,press,0.02167147668930948
133,war,0.021498595814451904
134,him,0.021409153288992313
135,fame,0.02138150193729983
136,fiction,0.02133671144719091
137,substantial,0.02133671144719091
138,dealt,0.02133671144719091
139,then,0.021232660369956094
140,taught,0.021193176966178624
141,introduction,0.02113705558209422
142,theodore,0.020943739080754448
143,reform,0.020756371733125382
144,dollars,0.020756371733125382
145,widely,0.020738683328328008
146,often,0.020718961388444493
147,weeks,0.020650436868809893
148,readers,0.020574598284225556
149,religion,0.020574598284225556
150,devotion,0.020398094379867966
151,democrat,0.020398094379867966
152,nonetheless,0.020226563083658135
153,against,0.020195099257231033
154,cause,0.02013814723030775
155,whose,0.02013117303864143
156,lectures,0.02005973187130848
157,votes,0.02005973187130848
158,1902,0.019897350025863802
159,conditions,0.019897350025863802
160,90,0.019897350025863802
161,house,0.01981648067845184
162,hundred,0.019585027293292485
163,mental,0.01928794601633519
164,scores,0.019004687579226957
165,broadsides,0.01891295815016355
166,dreiser,0.01891295815016355
167,harden,0.01891295815016355
168,vermin,0.01891295815016355
169,oilfields,0.01891295815016355
170,liquors,0.01891295815016355
171,faddist,0.01891295815016355
172,eclogues,0.01891295815016355
173,esperanto,0.01891295815016355
174,vileness,0.01891295815016355
175,daudet,0.01891295815016355
176,celery,0.01891295815016355
177,transcribing,0.01891295815016355
178,midas,0.01891295815016355
179,scion,0.01891295815016355
180,primness,0.01891295815016355
181,bertrand,0.01891295815016355
182,gastronomic,0.01891295815016355
183,marker,0.01891295815016355
184,wagnalls,0.01891295815016355
185,kemp,0.01891295815016355
186,musset,0.01891295815016355
187,puck,0.01891295815016355
188,tresca,0.01891295815016355
189,multiform,0.01891295815016355
190,slackened,0.01891295815016355
191,uppie,0.01891295815016355
192,insidious,0.01891295815016355
193,coverlets,0.01891295815016355
194,venality,0.01891295815016355
195,callow,0.01891295815016355
196,reflects,0.01891295815016355
197,sovietize,0.01891295815016355
198,vegetarianism,0.01891295815016355
199,potboilers,0.01891295815016355
200,kimbrough,0.01891295815016355
201,parnassian,0.01891295815016355
202,sweatshop,0.01891295815016355
203,kindest,0.01891295815016355
204,packinghouse,0.01891295815016355
205,silken,0.01891295815016355
206,sinclairs,0.01891295815016355
207,silkworkers,0.01891295815016355
208,flivver,0.01891295815016355
209,argosy,0.01891295815016355
210,burbank,0.01891295815016355
211,rustics,0.01891295815016355
212,drumfire,0.01891295815016355
213,lithuanian,0.01891295815016355
214,wrapping,0.01891295815016355
215,wilshire,0.01891295815016355
216,travers,0.01891295815016355
217,crusaded,0.01891295815016355
218,spirituous,0.01891295815016355
219,meatpacking,0.01891295815016355
220,tellingly,0.01891295815016355
221,appellations,0.01891295815016355
222,thyrsis,0.01891295815016355
223,culturist,0.01891295815016355
224,unsanitary,0.01891295815016355
225,corydon,0.01891295815016355
226,entered,0.018897812340670936
227,knew,0.018897812340670936
228,recalled,0.018753975706452188
229,writing,0.018753975706452188
230,money,0.018612369187616953
231,elizabeth,0.01860307226124916
232,strike,0.018474878929759714
233,business,0.018267670260462415
234,evidence,0.018226315505830523
235,nineteen,0.01810573813323082
236,william,0.018000981605800565
237,upon,0.017935508655122463
238,autobiography,0.017757702932663398
239,literature,0.017757702932663398
240,wasteful,0.01767852807466618
241,merriam,0.01767852807466618
242,436,0.01767852807466618
243,warfield,0.01767852807466618
244,agitational,0.01767852807466618
245,muses,0.01767852807466618
246,shack,0.01767852807466618
247,transformations,0.01767852807466618
248,cleanup,0.01767852807466618
249,scuttle,0.01767852807466618
250,telepathy,0.01767852807466618
251,belabored,0.01767852807466618
252,utopian,0.01767852807466618
253,dragon,0.01767852807466618
254,gaylord,0.01767852807466618
255,blaze,0.01767852807466618
256,numberless,0.01767852807466618
257,sofa,0.01767852807466618
258,364,0.01767852807466618
259,robbery,0.01767852807466618
260,palisades,0.01767852807466618
261,bartolomeo,0.01767852807466618
262,galloped,0.01767852807466618
263,naivete,0.01767852807466618
264,intercollegiate,0.01767852807466618
265,mississippian,0.01767852807466618
266,underdog,0.01767852807466618
267,shamed,0.01767852807466618
268,protesters,0.01767852807466618
269,prostitution,0.01767852807466618
270,arson,0.01767852807466618
271,prohibitionist,0.01767852807466618
272,balzac,0.01767852807466618
273,inflammatory,0.01767852807466618
274,gurley,0.01767852807466618
275,wallis,0.01767852807466618
276,subsisted,0.01767852807466618
277,bernarr,0.01767852807466618
278,nicola,0.01767852807466618
279,middling,0.01767852807466618
280,fecundity,0.01767852807466618
281,disillusion,0.01767852807466618
282,nutritional,0.01767852807466618
283,spurring,0.01767852807466618
284,zola,0.01767852807466618
285,strivings,0.01767852807466618
286,priscilla,0.01767852807466618
287,humored,0.01767852807466618
288,renegade,0.01767852807466618
289,yarn,0.01767852807466618
290,spiritualism,0.01767852807466618
291,nationalization,0.01767852807466618
292,eisenstein,0.01767852807466618
293,879,0.01767852807466618
294,serialized,0.01767852807466618
295,newspapers,0.017645975791764995
296,states,0.017606543728001748
297,account,0.017536261862436765
298,day,0.0174520649122431
299,brown,0.017322592278062206
300,united,0.01729952116389013
301,major,0.01712450051601438
302,1917,0.017116167142297748
303,birth,0.017015520911351986
304,board,0.01691651127720106
305,literary,0.01691651127720106
306,hollywood,0.01691651127720106
307,achieved,0.016819085865340453
308,periodical,0.016802685997716966
309,redeemed,0.016802685997716966
310,readmitted,0.016802685997716966
311,scolding,0.016802685997716966
312,paterson,0.016802685997716966
313,injurious,0.016802685997716966
314,lippmann,0.016802685997716966
315,edged,0.016802685997716966
316,temperate,0.016802685997716966
317,tragedies,0.016802685997716966
318,filthy,0.016802685997716966
319,fledged,0.016802685997716966
320,irrelevant,0.016802685997716966
321,wisest,0.016802685997716966
322,guru,0.016802685997716966
323,examine,0.016802685997716966
324,reissued,0.016802685997716966
325,forsook,0.016802685997716966
326,lodging,0.016802685997716966
327,firsthand,0.016802685997716966
328,willis,0.016802685997716966
329,annoy,0.016802685997716966
330,herron,0.016802685997716966
331,contentment,0.016802685997716966
332,documentation,0.016802685997716966
333,digestive,0.016802685997716966
334,reprint,0.016802685997716966
335,haywood,0.016802685997716966
336,oddities,0.016802685997716966
337,pulp,0.016802685997716966
338,funk,0.016802685997716966
339,grossly,0.016802685997716966
340,springtime,0.016802685997716966
341,letters,0.01672319477586129
342,david,0.01672319477586129
343,succeeded,0.01672319477586129
344,process,0.01672319477586129
345,federal,0.01653582742823222
346,letter,0.01653582742823222
347,1962,0.01653582742823222
348,others,0.01649037959126121
349,until,0.01642233208640895
350,1967,0.016354053979332393
351,economic,0.016354053979332393
352,divorce,0.016354053979332393
353,heart,0.01621608157382786
354,1927,0.016177550074974803
355,defects,0.016123330103985985
356,flaubert,0.016123330103985985
357,dauntless,0.016123330103985985
358,remedy,0.016123330103985985
359,dictation,0.016123330103985985
360,clue,0.016123330103985985
361,rehabilitated,0.016123330103985985
362,brothel,0.016123330103985985
363,centering,0.016123330103985985
364,arithmetic,0.016123330103985985
365,childish,0.016123330103985985
366,embittered,0.016123330103985985
367,spin,0.016123330103985985
368,opposites,0.016123330103985985
369,styled,0.016123330103985985
370,lied,0.016123330103985985
371,incendiary,0.016123330103985985
372,recounting,0.016123330103985985
373,flynn,0.016123330103985985
374,realist,0.016123330103985985
375,allusion,0.016123330103985985
376,cinderella,0.016123330103985985
377,madam,0.016123330103985985
378,discontinued,0.016123330103985985
379,poisoned,0.016123330103985985
380,fairbanks,0.016123330103985985
381,fasting,0.016123330103985985
382,contrived,0.016123330103985985
383,ibsen,0.016123330103985985
384,annapolis,0.016123330103985985
385,chapman,0.016123330103985985
386,dutchess,0.016123330103985985
387,assessment,0.016123330103985985
388,assiduous,0.016123330103985985
389,affectionately,0.016123330103985985
390,reformer,0.016123330103985985
391,communal,0.016123330103985985
392,pungent,0.016123330103985985
393,expose,0.016123330103985985
394,clergymen,0.016123330103985985
395,editor,0.016091180423461644
396,whom,0.016055371782200258
397,went,0.016006347619346828
398,defense,0.016006018778764973
399,race,0.015922031814951377
400,professional,0.01583918756641532
401,columbia,0.01583918756641532
402,further,0.015757455354835786
403,would,0.01564814777615648
404,diana,0.015568255922219597
405,alternated,0.015568255922219597
406,historians,0.015568255922219597
407,celebre,0.015568255922219597
408,impelled,0.015568255922219597
409,combinations,0.015568255922219597
410,unabashed,0.015568255922219597
411,zealous,0.015568255922219597
412,fuller,0.015568255922219597
413,somerset,0.015568255922219597
414,conservatism,0.015568255922219597
415,specified,0.015568255922219597
416,mencken,0.015568255922219597
417,favors,0.015568255922219597
418,distortion,0.015568255922219597
419,feted,0.015568255922219597
420,thunder,0.015568255922219597
421,goose,0.015568255922219597
422,stylist,0.015568255922219597
423,mired,0.015568255922219597
424,sour,0.015568255922219597
425,repaired,0.015568255922219597
426,stupid,0.015568255922219597
427,straw,0.015568255922219597
428,triumphantly,0.015568255922219597
429,impassioned,0.015568255922219597
430,where,0.015560220197947767
431,hall,0.015441074669206233
432,some,0.015386247000936196
433,system,0.01528884278166866
434,student,0.015140324239779655
435,bohemian,0.015098947388558126
436,paradoxically,0.015098947388558126
437,statute,0.015098947388558126
438,idle,0.015098947388558126
439,genteel,0.015098947388558126
440,ridden,0.015098947388558126
441,governorship,0.015098947388558126
442,documented,0.015098947388558126
443,dismissal,0.015098947388558126
444,introduce,0.015098947388558126
445,abolition,0.015098947388558126
446,brook,0.015098947388558126
447,beef,0.015098947388558126
448,stilled,0.015098947388558126
449,minimal,0.015098947388558126
450,tycoon,0.015098947388558126
451,improbable,0.015098947388558126
452,exhilarating,0.015098947388558126
453,subsidized,0.015098947388558126
454,prodding,0.015098947388558126
455,circulated,0.015098947388558126
456,professors,0.015098947388558126
457,toiled,0.015098947388558126
458,anarchist,0.015098947388558126
459,payroll,0.015098947388558126
460,virgin,0.015098947388558126
461,dwindled,0.015098947388558126
462,frightening,0.015098947388558126
463,high,0.015098379778981073
464,whether,0.014995342191870433
465,henry,0.014995342191870433
466,news,0.014995342191870433
467,ran,0.014924125493026668
468,believe,0.014784143274333797
469,movement,0.014715340753148773
470,periodic,0.014692413845270386
471,einstein,0.014692413845270386
472,wrongs,0.014692413845270386
473,ethical,0.014692413845270386
474,unwavering,0.014692413845270386
475,sundays,0.014692413845270386
476,knight,0.014692413845270386
477,placid,0.014692413845270386
478,indelible,0.014692413845270386
479,astonishment,0.014692413845270386
480,crusader,0.014692413845270386
481,introspective,0.014692413845270386
482,findings,0.014692413845270386
483,multitude,0.014692413845270386
484,craig,0.014692413845270386
485,precocious,0.014692413845270386
486,analyzing,0.014692413845270386
487,carlo,0.014692413845270386
488,sergei,0.014692413845270386
489,milton,0.014692413845270386
490,temperance,0.014692413845270386
491,moralist,0.014692413845270386
492,indictment,0.014692413845270386
493,windsor,0.014692413845270386
494,generously,0.014692413845270386
495,commonwealth,0.014692413845270386
496,ideology,0.014692413845270386
497,ailments,0.014692413845270386
498,benign,0.014692413845270386
499,days,0.014496974285166744
500,than,0.014471434222368636
501,most,0.014471434222368636
502,addition,0.014447651126206319
503,advocating,0.014333825846722232
504,graft,0.014333825846722232
505,wet,0.014333825846722232
506,grammar,0.014333825846722232
507,tammany,0.014333825846722232
508,radicals,0.014333825846722232
509,hitlerism,0.014333825846722232
510,customer,0.014333825846722232
511,jokes,0.014333825846722232
512,abbott,0.014333825846722232
513,envisioned,0.014333825846722232
514,presents,0.014333825846722232
515,spectacles,0.014333825846722232
516,chapters,0.014333825846722232
517,descriptions,0.014333825846722232
518,frenzied,0.014333825846722232
519,physicist,0.014333825846722232
520,alcohol,0.014333825846722232
521,documentary,0.014333825846722232
522,agile,0.014333825846722232
523,magazine,0.014318093933508679
524,prize,0.014318093933508679
525,paid,0.014254334624866551
526,case,0.014254334624866551
527,found,0.014232218428630358
528,these,0.014232218428630358
529,won,0.014188829095210406
530,few,0.014188829095210406
531,those,0.014145644913069261
532,control,0.014128784644119083
533,let,0.014128784644119083
534,son,0.014102663951360622
535,chicago,0.014066967277237483
536,french,0.014066967277237483
537,effected,0.014013057951539405
538,repeat,0.014013057951539405
539,prostitute,0.014013057951539405
540,doubleday,0.014013057951539405
541,hats,0.014013057951539405
542,graphic,0.014013057951539405
543,wielded,0.014013057951539405
544,embarked,0.014013057951539405
545,interruption,0.014013057951539405
546,merits,0.014013057951539405
547,grades,0.014013057951539405
548,colorado,0.014013057951539405
549,yearly,0.014013057951539405
550,endured,0.014013057951539405
551,breakup,0.014013057951539405
552,eluded,0.014013057951539405
553,strong,0.014005771200937362
554,works,0.014005771200937362
555,act,0.014005771200937362
556,another,0.013974921484315615
557,25,0.013885193828337656
558,her,0.013848941038595214
559,write,0.013825788885552005
560,free,0.013766957912539929
561,child,0.013766957912539929
562,support,0.013766957912539929
563,mike,0.013722888094506641
564,hugo,0.013722888094506641
565,rocky,0.013722888094506641
566,tobacco,0.013722888094506641
567,norwegian,0.013722888094506641
568,suppression,0.013722888094506641
569,caustic,0.013722888094506641
570,anguish,0.013722888094506641
571,processes,0.013722888094506641
572,shunned,0.013722888094506641
573,austere,0.013722888094506641
574,completing,0.013722888094506641
575,cooperative,0.013722888094506641
576,mercury,0.013722888094506641
577,battered,0.013722888094506641
578,enough,0.013708689923980066
579,eight,0.013708689923980066
580,believed,0.013537158627770237
581,family,0.013521248940321596
582,self,0.013481038798815832
583,banned,0.013457983769773018
584,depended,0.013457983769773018
585,rice,0.013457983769773018
586,creek,0.013457983769773018
587,prejudices,0.013457983769773018
588,incorporated,0.013457983769773018
589,port,0.013457983769773018
590,melodrama,0.013457983769773018
591,whisky,0.013457983769773018
592,exploitation,0.013457983769773018
593,oriented,0.013457983769773018
594,dates,0.013457983769773018
595,reed,0.013457983769773018
596,luther,0.013457983769773018
597,14th,0.013457983769773018
598,mining,0.013457983769773018
599,straightforward,0.013457983769773018
600,believer,0.013457983769773018
601,11,0.013425431486871834
602,big,0.01337032741542058
603,boy,0.013261593127046686
604,socialists,0.013214295413609706
605,virtue,0.013214295413609706
606,drank,0.013214295413609706
607,mich,0.013214295413609706
608,sexual,0.013214295413609706
609,factories,0.013214295413609706
610,secretaries,0.013214295413609706
611,awesome,0.013214295413609706
612,spirited,0.013214295413609706
613,innocence,0.013214295413609706
614,materials,0.013214295413609706
615,earthy,0.013214295413609706
616,harvest,0.013214295413609706
617,immigrant,0.013214295413609706
618,face,0.013207945569975904
619,marriage,0.013207945569975904
620,school,0.013204907796001312
621,seven,0.013102047973169047
622,kept,0.013102047973169047
623,month,0.013102047973169047
624,married,0.013089048684182324
625,prodigious,0.012988675236111545
626,infant,0.012988675236111545
627,commit,0.012988675236111545
628,practices,0.012988675236111545
629,converted,0.012988675236111545
630,granddaughter,0.012988675236111545
631,beset,0.012988675236111545
632,morality,0.012988675236111545
633,gracious,0.012988675236111545
634,supervised,0.012988675236111545
635,photographed,0.012988675236111545
636,employes,0.012988675236111545
637,bird,0.012988675236111545
638,columnist,0.012988675236111545
639,culminated,0.012988675236111545
640,incumbent,0.012988675236111545
641,bothered,0.012988675236111545
642,toward,0.012845091772806306
643,helped,0.012845091772806306
644,george,0.012794976606458825
645,motor,0.012778627876042037
646,expense,0.012778627876042037
647,sponsor,0.012778627876042037
648,printing,0.012778627876042037
649,worlds,0.012778627876042037
650,exhausted,0.012778627876042037
651,pet,0.012778627876042037
652,poets,0.012778627876042037
653,noble,0.012778627876042037
654,milk,0.012778627876042037
655,instant,0.012778627876042037
656,accomplishment,0.012778627876042037
657,grateful,0.012778627876042037
658,exposed,0.012778627876042037
659,netherlands,0.012778627876042037
660,interest,0.012745270548072564
661,will,0.012676379675837634
662,less,0.0126470594134754
663,plots,0.012582141692823805
664,industries,0.012582141692823805
665,clothing,0.012582141692823805
666,teeth,0.012582141692823805
667,coffee,0.012582141692823805
668,tea,0.012582141692823805
669,engage,0.012582141692823805
670,productive,0.012582141692823805
671,feat,0.012582141692823805
672,aimed,0.012582141692823805
673,injustice,0.012582141692823805
674,rebel,0.012582141692823805
675,rolled,0.012582141692823805
676,weapon,0.012582141692823805
677,beliefs,0.012582141692823805
678,accent,0.012582141692823805
679,father,0.012566995883331192
680,leading,0.012550407251769945
681,following,0.012502650470968126
682,third,0.012502650470968126
683,felt,0.01245526534203193
684,exposition,0.01239757129455936
685,dazzling,0.01239757129455936
686,interviewed,0.01239757129455936
687,plants,0.01239757129455936
688,borrowed,0.01239757129455936
689,absolutely,0.01239757129455936
690,parade,0.01239757129455936
691,drug,0.01239757129455936
692,fort,0.01239757129455936
693,marxist,0.01239757129455936
694,factors,0.01239757129455936
695,sentimental,0.01239757129455936
696,lights,0.01239757129455936
697,cash,0.01239757129455936
698,agencies,0.01239757129455936
699,them,0.01238755126051073
700,europe,0.012315283123339058
701,critics,0.012269328502652957
702,point,0.012223718114566575
703,bernard,0.01222355369427565
704,simultaneously,0.01222355369427565
705,pen,0.01222355369427565
706,distributed,0.01222355369427565
707,sentiment,0.01222355369427565
708,referring,0.01222355369427565
709,nursing,0.01222355369427565
710,partisan,0.01222355369427565
711,tennis,0.01222355369427565
712,scandal,0.01222355369427565
713,bulk,0.01222355369427565
714,never,0.01217677027119771
715,company,0.012133509674439233
716,miss,0.012088901721532262
717,corruption,0.012058947165378482
718,experiment,0.012058947165378482
719,shaw,0.012058947165378482
720,concerns,0.012058947165378482
721,roll,0.012058947165378482
722,salesman,0.012058947165378482
723,reference,0.012058947165378482
724,fifties,0.012058947165378482
725,impressive,0.012058947165378482
726,pace,0.012058947165378482
727,recounted,0.012058947165378482
728,suspended,0.012058947165378482
729,amounted,0.012058947165378482
730,campaigning,0.012058947165378482
731,famous,0.012044618192971401
732,office,0.012000654403867043
733,society,0.011957005770081642
734,living,0.01191366780536126
735,slightly,0.011902785799092824
736,resign,0.011902785799092824
737,1878,0.011902785799092824
738,demanding,0.011902785799092824
739,severely,0.011902785799092824
740,mild,0.011902785799092824
741,prizes,0.011902785799092824
742,portrayed,0.011902785799092824
743,attained,0.011902785799092824
744,man,0.011835930814841265
745,century,0.011827906411012437
746,before,0.01180253612495865
747,did,0.01180253612495865
748,sleeping,0.011754245160614175
749,grade,0.011754245160614175
750,journalist,0.011754245160614175
751,disappointed,0.011754245160614175
752,founding,0.011754245160614175
753,platform,0.011754245160614175
754,moderate,0.011754245160614175
755,economics,0.011754245160614175
756,condemned,0.011754245160614175
757,witness,0.011754245160614175
758,retiring,0.011754245160614175
759,troubles,0.011754245160614175
760,profits,0.011754245160614175
761,episcopal,0.011754245160614175
762,shy,0.011754245160614175
763,know,0.011743336185707085
764,near,0.011743336185707085
765,propaganda,0.01161261594206006
766,princeton,0.01161261594206006
767,privately,0.01161261594206006
768,fashionable,0.01161261594206006
769,essence,0.01161261594206006
770,cousin,0.01161261594206006
771,analysis,0.01161261594206006
772,gentle,0.01161261594206006
773,primarily,0.01161261594206006
774,voters,0.01161261594206006
775,furnished,0.01161261594206006
776,included,0.011536911049942627
777,met,0.011496452706150127
778,belonged,0.01147728347687623
779,russell,0.01147728347687623
780,destroyed,0.01147728347687623
781,instrumental,0.01147728347687623
782,admission,0.01147728347687623
783,battles,0.01147728347687623
784,triumphant,0.01147728347687623
785,rockefeller,0.01147728347687623
786,organizing,0.01147728347687623
787,unions,0.01147728347687623
788,drink,0.01147728347687623
789,conducting,0.01147728347687623
790,fresh,0.011347711617326436
791,violent,0.011347711617326436
792,hostile,0.011347711617326436
793,sensation,0.011347711617326436
794,aged,0.011347711617326436
795,conventional,0.011347711617326436
796,led,0.011298097761545191
797,acclaimed,0.011223429905361843
798,leonard,0.011223429905361843
799,postwar,0.011223429905361843
800,settlement,0.011223429905361843
801,holiday,0.011223429905361843
802,bitterly,0.011223429905361843
803,camps,0.011223429905361843
804,emotions,0.011104023261163127
805,baltimore,0.011104023261163127
806,numbers,0.011104023261163127
807,desk,0.011104023261163127
808,shakespeare,0.011104023261163127
809,ending,0.011104023261163127
810,fruit,0.011104023261163127
811,amateur,0.011104023261163127
812,honest,0.011104023261163127
813,exercise,0.011104023261163127
814,executed,0.011104023261163127
815,contrast,0.011104023261163127
816,ago,0.011068298476775498
817,out,0.011066344232024374
818,white,0.011030827845672248
819,appeared,0.011030827845672248
820,turned,0.010993586394174141
821,stirred,0.01098912361877828
822,shock,0.01098912361877828
823,explanation,0.01098912361877828
824,raising,0.01098912361877828
825,douglas,0.01098912361877828
826,campaigns,0.01098912361877828
827,atomic,0.01098912361877828
828,exchange,0.01098912361877828
829,scenes,0.010878403083664964
830,promoted,0.010878403083664964
831,primary,0.010878403083664964
832,minded,0.010878403083664964
833,thirties,0.010878403083664964
834,selling,0.010878403083664964
835,regard,0.010878403083664964
836,answered,0.010878403083664964
837,investigation,0.010771568291477684
838,communism,0.010771568291477684
839,reader,0.010771568291477684
840,entry,0.010771568291477684
841,colored,0.010771568291477684
842,wherever,0.010771568291477684
843,phrase,0.010771568291477684
844,state,0.010739085418981165
845,equally,0.010668355723595455
846,volumes,0.010668355723595455
847,affection,0.010668355723595455
848,tears,0.010668355723595455
849,valley,0.010668355723595455
850,branch,0.010668355723595455
851,meantime,0.010668355723595455
852,put,0.01066828278007014
853,mrs,0.01059829398261968
854,advocate,0.01056852779104711
855,prove,0.01056852779104711
856,lasting,0.01056852779104711
857,lee,0.01056852779104711
858,standards,0.01056852779104711
859,extensive,0.01056852779104711
860,moreover,0.01056852779104711
861,mountain,0.01056852779104711
862,population,0.01056852779104711
863,greek,0.01056852779104711
864,consider,0.01056852779104711
865,christmas,0.01056852779104711
866,night,0.010494796448255614
867,mother,0.010494796448255614
868,explaining,0.010471869540377224
869,observers,0.010471869540377224
870,patient,0.010471869540377224
871,trust,0.010471869540377224
872,pages,0.010471869540377224
873,succession,0.010471869540377224
874,copies,0.010471869540377224
875,legendary,0.010471869540377224
876,soul,0.010471869540377224
877,forms,0.010471869540377224
878,queen,0.010378185866562691
879,accident,0.010378185866562691
880,mentioned,0.010378185866562691
881,languages,0.010378185866562691
882,singing,0.010378185866562691
883,producing,0.010378185866562691
884,1901,0.010378185866562691
885,passage,0.010378185866562691
886,conviction,0.010378185866562691
887,quietly,0.010378185866562691
888,men,0.010359480694222246
889,ever,0.010292934039072978
890,five,0.010292934039072978
891,contained,0.010287299142112778
892,sell,0.010287299142112778
893,pulitzer,0.010287299142112778
894,historical,0.010287299142112778
895,chiefly,0.010287299142112778
896,tremendous,0.010287299142112778
897,however,0.010259931474060196
898,tonight,0.010199047189933983
899,printed,0.010199047189933983
900,serve,0.010199047189933983
901,bound,0.010199047189933983
902,albert,0.010199047189933983
903,distinction,0.010199047189933983
904,gradually,0.010113281541829068
905,politicians,0.010113281541829068
906,attending,0.010113281541829068
907,theme,0.010113281541829068
908,next,0.010033790319973389
909,proud,0.01002986593565424
910,charges,0.01002986593565424
911,argued,0.01002986593565424
912,vigorous,0.01002986593565424
913,jack,0.01002986593565424
914,poet,0.01002986593565424
915,iron,0.01002986593565424
916,soft,0.01002986593565424
917,revolutionary,0.01002986593565424
918,sleep,0.01002986593565424
919,controlled,0.01002986593565424
920,memorable,0.009948675012931901
921,founder,0.009948675012931901
922,weekly,0.009948675012931901
923,helping,0.009948675012931901
924,estimated,0.009948675012931901
925,judge,0.009948675012931901
926,intense,0.009948675012931901
927,dismissed,0.009948675012931901
928,classes,0.009948675012931901
929,bringing,0.009948675012931901
930,good,0.009877253207013088
931,characters,0.009869593185665758
932,mexico,0.009869593185665758
933,vision,0.009869593185665758
934,page,0.009869593185665758
935,1904,0.009869593185665758
936,mission,0.009792513646646243
937,starting,0.009792513646646243
938,produce,0.009792513646646243
939,publisher,0.009792513646646243
940,enthusiasm,0.009792513646646243
941,between,0.009785226896044202
942,finest,0.009717337501980231
943,relief,0.009717337501980231
944,inches,0.009717337501980231
945,credit,0.009717337501980231
946,incident,0.009717337501980231
947,increasingly,0.009717337501980231
948,influential,0.009717337501980231
949,practical,0.009717337501980231
950,can,0.009664649523444495
951,achievements,0.009643973008167595
952,italian,0.009643973008167595
953,advance,0.009643973008167595
954,protest,0.009643973008167595
955,poetry,0.009643973008167595
956,nobel,0.009643973008167595
957,funds,0.009572334898959915
958,impression,0.009572334898959915
959,classic,0.009572334898959915
960,activity,0.009572334898959915
